ClassName	CodeNumb
GOLGA8T	21716
GOLGA8T;RN7SL469P	21717
DNM1P30	21718
LINC02249	21719
CHRFAM7A	21720
GOLGA8R	21721
LINC02256	21722
WHAMMP4	21723
MPHOSPH10P3	21724
GOLGA8Q	21725
GOLGA8Q;RN7SL796P	21726
DNM1P50	21727
ULK4P2	21728
GOLGA8H	21729
GOLGA8H;RN7SL628P	21730
ARHGAP11B	21731
GOLGA8UP	21732
HERC2P10	21733
FAN1	21734
FAN1;MTMR10	21735
MTMR10	21736
TRPM1	21737
LINC02352	21738
KLF13	21739
KLF13;UBE2CP4	21740
OTUD7A	21741
CHRNA7	21742
DNM1P31	21743
GOLGA8K	21744
ULK4P1	21745
DNM1P32	21746
GOLGA8O	21747
GOLGA6L23P	21748
MPHOSPH10P2	21749
WHAMMP1	21750
GOLGA8N	21751
ARHGAP11A	21752
SCG5	21753
GREM1	21754
FMN1	21755
FMN1;HNRNPA1P71	21756
TMCO5B	21757
RYR3	21758
RYR3;AVEN	21759
AVEN	21760
AVEN;CHRM5	21761
EMC7	21762
EMC7;RPL32P2	21763
PGBD4	21764
KATNBL1	21765
EMC4	21766
SLC12A6	21767
NOP10	21768
NUTM1	21769
LPCAT4	21770
ACTG1P15	21771
GOLGA8A	21772
HNRNPLP2	21773
FSCN1P1	21774
DNM1P5	21775
GOLGA8B	21776
LINC02252	21777
GJD2	21778
ACTC1	21779
TUBAP11	21780
AQR	21781
ZNF770	21782
NANOGP8	21783
PRELID1P4	21784
ANP32AP1	21785
ANP32AP1;DPH6	21786
DPH6	21787
LINC02853	21788
COX6CP4	21789
CDIN1	21790
CDIN1;LARP4P	21791
CDIN1;CSNK1A1P1	21792
CSNK1A1P1	21793
MEIS2	21794
TMCO5A	21795
LINC02345	21796
LINC01852	21797
LINC02895	21798
SPRED1	21799
FAM98B	21800
RASGRP1	21801
LINC02694	21802
LINC02915	21803
THBS1	21804
THBS1;FSIP1	21805
FSIP1	21806
GPR176	21807
EIF2AK4	21808
SRP14	21809
BMF	21810
BUB1B	21811
BUB1B;PAK6	21812
PAK6	21813
PLCB2;ANKRD63	21814
PLCB2	21815
RPLP0P10	21816
INAFM2	21817
CCDC9B	21818
PHGR1	21819
DISP2	21820
KNSTRN	21821
IVD	21822
BAHD1	21823
CHST14	21824
CCDC32	21825
RPUSD2	21826
KNL1	21827
RAD51	21828
RMDN3	21829
SUMO2P15	21830
DNAJC17	21831
DNAJC17;C15orf62	21832
ZFYVE19	21833
PPP1R14D	21834
SPINT1	21835
RHOV	21836
VPS18	21837
DLL4	21838
ISCA1P4	21839
CHAC1	21840
INO80	21841
CIBAR1P1	21842
EXD1	21843
CHP1	21844
OIP5	21845
OIP5;NUSAP1	21846
NUSAP1	21847
NDUFAF1	21848
NDUFAF1;RTF1	21849
RTF1	21850
ITPKA	21851
LTK	21852
RPAP1	21853
ELOCP2	21854
TYRO3	21855
MGA	21856
MAPKBP1	21857
JMJD7	21858
PLA2G4B	21859
SPTBN5	21860
EHD4	21861
PLA2G4E	21862
PLA2G4D	21863
PLA2G4F	21864
VPS39	21865
TMEM87A	21866
GANC	21867
GANC;BNIP3P5	21868
CAPN3	21869
ZNF106	21870
SNAP23	21871
SNAP23;LRRC57	21872
LRRC57	21873
HAUS2	21874
STARD9	21875
CDAN1	21876
TTBK2	21877
TTBK2;KRT8P50	21878
FDPSP4	21879
UBR1	21880
RPS3AP47	21881
TMEM62	21882
CCNDBP1	21883
EPB42	21884
TGM5	21885
ATP5PDP1	21886
TGM7	21887
LCMT2	21888
ADAL	21889
ZSCAN29	21890
ZSCAN29;TUBGCP4	21891
TUBGCP4	21892
TUBGCP4;TP53BP1	21893
TP53BP1	21894
MAP1A	21895
PPIP5K1	21896
CKMT1B	21897
CKMT1B;STRC	21898
STRC	21899
CATSPER2	21900
CKMT1A	21901
STRCP1	21902
CATSPER2P1	21903
PDIA3	21904
ELL3	21905
SERF2	21906
SERF2;SERINC4;HYPK	21907
SERF2;HYPK	21908
MFAP1	21909
WDR76	21910
FRMD5	21911
FRMD5;ACTBP7	21912
FRMD5;GAPDHP55	21913
GOLM2	21914
GOLM2;GAPDHP43	21915
CTDSPL2	21916
CTDSPL2;HNRNPMP1	21917
EIF3J	21918
EIF3J;SPG11	21919
SPG11	21920
PATL2	21921
B2M	21922
TRIM69	21923
SORD2P	21924
TERB2	21925
SORD	21926
DUOX2	21927
DUOXA2	21928
DUOXA2;DUOXA1	21929
DUOXA1	21930
DUOX1	21931
SHF	21932
H3P39	21933
SLC28A2	21934
GATM	21935
SPATA5L1	21936
C15orf48	21937
SLC30A4	21938
SLC30A4;HMGN2P46	21939
HMGN2P46	21940
BLOC1S6	21941
SQOR	21942
MTND5P40	21943
RN7SKP101	21944
SEMA6D	21945
SEMA6D;RPL7AP62	21946
LINC01491	21947
SLC24A5	21948
SLC24A5;MYEF2	21949
MYEF2	21950
CTXN2;SLC12A1	21951
SLC12A1	21952
DUT	21953
FBN1	21954
CEP152	21955
SHC4	21956
SHC4;EID1	21957
KRT8P24	21958
SECISBP2L	21959
COPS2	21960
GALK2;NDUFAF4P1	21961
GALK2	21962
GALK2;FAM227B	21963
FAM227B	21964
FAM227B;FGF7	21965
DTWD1	21966
ATP8B4	21967
SLC27A2	21968
HDC	21969
GABPB1	21970
MIR4712	21971
AHCYP7	21972
USP8	21973
USP8;USP50	21974
USP50	21975
TRPM7	21976
RN7SL354P	21977
SPPL2A	21978
RPL32P30	21979
AP4E1	21980
AP4E1;DCAF13P3	21981
MIR4713HG	21982
MIR4713HG;TNFAIP8L3	21983
MIR4713HG;CYP19A1	21984
CYP19A1	21985
GLDN	21986
DMXL2	21987
SCG3	21988
LYSMD2	21989
TMOD2	21990
TMOD3	21991
TMOD3;LEO1	21992
LEO1	21993
LEO1;MAPK6	21994
MAPK6	21995
BCL2L10	21996
GNB5	21997
GNB5;CERNA1	21998
CERNA1;MYO5C	21999
MYO5C	22000
MYO5A	22001
ARPP19	22002
FAM214A	22003
ONECUT1	22004
RPSAP55	22005
EEF1A1P22	22006
LINC02490	22007
WDR72	22008
UNC13C	22009
UNC13C;HNRNPA1P74	22010
RSL24D1	22011
RAB27A	22012
RAB27A;PIGBOS1	22013
PIGB	22014
PIGB;CCPG1	22015
CCPG1	22016
CCPG1;MIR628	22017
PIERCE2	22018
PIERCE2;DNAAF4	22019
DNAAF4	22020
PYGO1	22021
PRTG	22022
NEDD4	22023
CNOT6LP1	22024
RN7SL568P	22025
CD24P2	22026
RFX7	22027
RFX7;TEX9	22028
TEX9	22029
TEX9;MNS1	22030
MNS1	22031
ZNF280D	22032
TCF12	22033
TCF12;HNRNPA3P11	22034
LINC00926	22035
LINC01413	22036
NDUFB10P1	22037
CGNL1	22038
MYZAP	22039
MYZAP;GCOM1	22040
GCOM1	22041
GCOM1;POLR2M	22042
POLR2M	22043
ALDH1A2	22044
ALDH1A2;AQP9	22045
ALDH1A2;AQP9;MTND3P12	22046
ALDH1A2;AQP9;MTND5P32	22047
ALDH1A2;LIPC	22048
LIPC	22049
ADAM10	22050
ADAM10;HMGB1P51	22051
ADAM10;HSP90AB4P	22052
ADAM10;RN7SKP95	22053
SNORD3P1	22054
MINDY2	22055
ZNF444P1	22056
RNF111	22057
RNF111;SLTM	22058
CCNB2	22059
MYO1E	22060
FAM81A	22061
FAM81A;NSA2P4	22062
RNA5SP396	22063
GCNT3	22064
GCNT3;GTF2A2	22065
GTF2A2	22066
BNIP2	22067
RPS3AP6	22068
NMNAT1P5	22069
FOXB1	22070
ANXA2	22071
ICE2	22072
RORA	22073
LINC02349	22074
VPS13C	22075
C2CD4A	22076
NPM1P47	22077
C2CD4B	22078
GOLGA2P11	22079
MIR8067	22080
MIR6085	22081
HMGN1P26	22082
TLN2	22083
TLN2;MGC15885	22084
TPM1	22085
LACTB	22086
LACTB;RPS27L	22087
RPS27L	22088
RAB8B	22089
APH1B	22090
CA12	22091
LINC02568	22092
USP3	22093
FBXL22	22094
HERC1	22095
MIR422A	22096
DAPK2	22097
CIAO2A	22098
SNX1	22099
SNX22	22100
PPIB	22101
CSNK1G1	22102
PCLAF	22103
TRIP4	22104
ZNF609	22105
OAZ2	22106
RBPMS2	22107
PIF1	22108
PLEKHO2	22109
ANKDD1A	22110
SPG21	22111
MTFMT	22112
SLC51B	22113
RASL12	22114
KBTBD13	22115
UBAP1L	22116
PDCD7	22117
CLPX	22118
CILP	22119
PARP16	22120
IGDCC3	22121
IGDCC4	22122
DPP8	22123
HACD3	22124
INTS14	22125
SLC24A1	22126
DENND4A	22127
DENND4A;MIR4511	22128
DENND4A;RAB11A	22129
RAB11A	22130
RAB11A;HNRNPA1P44	22131
MEGF11	22132
DIS3L	22133
TIPIN	22134
MAP2K1	22135
MAP2K1;SNAPC5	22136
SNAPC5	22137
RPL4	22138
RPL4;ZWILCH	22139
ZWILCH	22140
LCTL	22141
LINC01169	22142
SMAD6	22143
LINC02206	22144
HMGN2P47	22145
SMAD3	22146
AAGAB	22147
IQCH	22148
C15orf61	22149
MAP2K5	22150
MAP2K5;HNRNPA1P5	22151
SKOR1	22152
PIAS1	22153
PIAS1;CALML4	22154
CLN6	22155
FEM1B	22156
ITGA11	22157
CORO2B	22158
CARS1P1	22159
ANP32A	22160
ANP32A;SPESP1	22161
SPESP1	22162
SPESP1;NOX5	22163
NOX5	22164
EWSAT1	22165
GLCE	22166
PAQR5	22167
KIF23	22168
RPLP1	22169
LINC02896	22170
DRAIC	22171
TLE3	22172
LINC02205	22173
LINC02204	22174
SALRNA3	22175
SALRNA2	22176
UACA	22177
RPL29P30	22178
LARP6	22179
LRRC49	22180
LRRC49;KRT8P9	22181
LRRC49;THAP10	22182
RPL5P3	22183
THSD4	22184
THSD4;CT62	22185
NR2E3	22186
MYO9A	22187
SENP8	22188
GRAMD2A	22189
PKM	22190
PARP6	22191
CELF6	22192
HEXA	22193
RPL12P35	22194
TMEM202	22195
PHB1P20	22196
ARIH1	22197
LINC02259	22198
GOLGA6B	22199
HIGD2B	22200
BBS4	22201
ADPGK	22202
NPM1P42	22203
NEO1	22204
HCN4	22205
REC114	22206
NPTN	22207
CD276	22208
INSYN1	22209
TBC1D21	22210
LOXL1	22211
STOML1	22212
PML	22213
DNM1P33	22214
GOLGA6A	22215
COMMD4P2	22216
ISLR2	22217
ISLR	22218
STRA6	22219
STRA6;CCDC33	22220
CCDC33	22221
CYP11A1	22222
CYP11A1;PPIAP46	22223
LINC02255	22224
SEMA7A	22225
UBL7	22226
ARID3B	22227
CLK3	22228
CLK3;EDC3	22229
EDC3	22230
CYP1A1	22231
CYP1A2	22232
CSK	22233
LMAN1L	22234
CPLX3	22235
ULK3	22236
SCAMP2	22237
MPI	22238
FAM219B	22239
COX5A	22240
RPP25	22241
SCAMP5	22242
PPCDC	22243
RPL36AP45	22244
C15orf39	22245
NIFKP4	22246
GOLGA6C	22247
GOLGA6D	22248
DNM1P34	22249
ANP32BP1	22250
COMMD4	22251
NEIL1	22252
NEIL1;MAN2C1	22253
MAN2C1	22254
SIN3A	22255
PTPN9	22256
SNUPN	22257
IMP3	22258
IMP3;SNX33	22259
SNX33	22260
CSPG4	22261
ODF3L1	22262
DNM1P35	22263
PPIAP47	22264
MIR4313	22265
GOLGA6EP	22266
DNM1P49	22267
UBE2Q2	22268
UBE2Q2;RN7SL510P	22269
FBXO22	22270
FBXO22;NRG4	22271
NRG4	22272
TMEM266	22273
TMEM266;ETFA	22274
ETFA	22275
ETFA;TYRO3P	22276
ISL2	22277
SCAPER	22278
RCN2	22279
RN7SL278P	22280
KRT8P23	22281
PSTPIP1	22282
TSPAN3	22283
PEAK1	22284
HMG20A	22285
LINGO1	22286
CSPG4P13	22287
GOLGA6FP	22288
COMMD4P1	22289
ADAMTS7P3	22290
ADAMTS7P3;TBC1D2B	22291
TBC1D2B	22292
SH2D7	22293
CIB2	22294
IDH3A	22295
IDH3A;ACSBG1	22296
ACSBG1	22297
DNAJA4	22298
WDR61	22299
CRABP1	22300
IREB2	22301
HYKK	22302
PSMA4	22303
CHRNA5	22304
CHRNA5;CHRNA3	22305
CHRNA3	22306
CHRNB4	22307
CHRNB4;GOLGA6GP	22308
GOLGA6GP	22309
ADAMTS7	22310
MORF4L1	22311
MORF4L1;RPL21P116	22312
CTSH	22313
RASGRF1	22314
MIR184	22315
HNRNPCP3	22316
ANKRD34C	22317
TMED3	22318
MINAR1	22319
TFDP1P3	22320
MTHFS	22321
ST20	22322
BCL2A1	22323
ZFAND6	22324
FAH	22325
CTXND1	22326
LINC00927	22327
ARNT2	22328
ARNT2;MIR5572	22329
ABHD17C	22330
CEMIP	22331
CEMIP;MESD	22332
MESD	22333
MIR4514	22334
TLNRD1	22335
CFAP161	22336
IL16	22337
IL16;STARD5	22338
STARD5	22339
TMC3	22340
MEX3B	22341
LINC01583	22342
EFL1	22343
SAXO2	22344
ADAMTS7P1	22345
GOLGA6L10	22346
UBE2Q2P2	22347
GOLGA6L9	22348
UBE2Q2P6	22349
CSPG4P10	22350
CSPG4P10;GOLGA2P10	22351
GOLGA2P10	22352
GOLGA6L17P	22353
DNM1P38	22354
RPS17	22355
CPEB1	22356
HOMER2	22357
BTBD1	22358
MIR4515	22359
TM6SF1	22360
TM6SF1;HDGFL3	22361
HDGFL3	22362
BNC1	22363
SH3GL3	22364
ADAMTSL3	22365
ADAMTSL3;TUBAP4	22366
EFL1P1	22367
DNM1P41	22368
UBE2Q2L	22369
CSPG4P11	22370
GOLGA2P7	22371
GOLGA6L4	22372
UBE2Q2P8	22373
RN7SL417P	22374
DNM1P51	22375
DNM1P51;CSPG4P5	22376
UBE2Q2P11	22377
UBE2Q2P12	22378
GOLGA6L5P	22379
UBE2Q2P1	22380
UBE2Q2P1;LINC00933	22381
LINC00933	22382
ZSCAN2	22383
SCAND2P;EGLN1P1	22384
SCAND2P	22385
SCAND2P;WDR73	22386
WDR73	22387
NMB	22388
SEC11A	22389
ZNF592	22390
ALPK3	22391
SLC28A1	22392
PDE8A	22393
NIFKP8	22394
CSPG4P12	22395
GOLGA6L3	22396
ADAMTS7P4	22397
AKAP13	22398
AKAP13;FABP5P9	22399
LINC02883	22400
KLHL25	22401
MIR548AP	22402
LINC01584	22403
LINC01584;AGBL1	22404
AGBL1	22405
LINC00052	22406
NTRK3	22407
MRPL46	22408
MRPS11	22409
DET1	22410
LINC01586	22411
MIR1179	22412
MIR3529	22413
AEN	22414
ISG20	22415
ACAN	22416
HAPLN3	22417
MFGE8	22418
KRT18P47	22419
CARMAL	22420
ABHD2	22421
ABHD2;HMGB1P8	22422
RLBP1	22423
FANCI	22424
FANCI;POLG	22425
POLG	22426
RHCG	22427
LINC00928	22428
TICRR	22429
TICRR;KIF7	22430
KIF7	22431
PLIN1	22432
PLIN1;PEX11A	22433
PEX11A	22434
WDR93	22435
MESP1	22436
MRPL15P1	22437
MESP2	22438
ANPEP	22439
AP3S2	22440
ARPIN	22441
ZNF710	22442
IDH2	22443
SEMA4B	22444
GDPGP1	22445
TTLL13	22446
NGRN	22447
GOLGA2P8	22448
GABARAPL3	22449
ZNF774	22450
NDUFA3P4	22451
IQGAP1	22452
CRTC3	22453
LINC01585	22454
BLM	22455
RN7SL363P	22456
FURIN	22457
FES	22458
MAN2A2	22459
HDDC3;UNC45A	22460
UNC45A	22461
RCCD1	22462
PRC1	22463
VPS33B	22464
SV2B	22465
CRAT37	22466
THRAP3P2	22467
SLCO3A1	22468
DUXAP6	22469
NPM1P5	22470
ST8SIA2	22471
ST8SIA2;ENO1P2	22472
C15orf32	22473
LINC00930	22474
FAM174B	22475
FAM174B;H2AZ2P1	22476
CHASERR	22477
CHD2	22478
RGMA	22479
SEPHS1P2	22480
LINC01579	22481
LINC01579;LINC02207	22482
LINC01579;LINC01580	22483
LINC01579;LINC01580;LINC01581	22484
LINC01579;LINC01581	22485
LINC01581	22486
H3P40	22487
MCTP2	22488
LINC02852	22489
LETR1	22490
LETR1;LINC00924	22491
LINC00924	22492
LINC02157	22493
NR2F2	22494
TUBAP12	22495
PGAM1P12	22496
RN7SKP254	22497
FAM149B1P1	22498
SPATA8	22499
RN7SKP181	22500
LINC02253	22501
LINC02253;LINC02254	22502
LINC02254	22503
LINC00923	22504
ARRDC4	22505
LINC02251	22506
LINC02251;U6;U6	22507
LINC02251;LINC01582	22508
LINC01582	22509
LINC02351	22510
FAM169B	22511
IRAIN	22512
IGF1R	22513
PGPEP1L	22514
LUNAR1	22515
SYNM	22516
TTC23	22517
LRRC28	22518
LRRC28;HSP90B2P	22519
LRRC28;HNRNPA1P62	22520
LINC02244	22521
RPL7P5	22522
MEF2A	22523
MEF2A;LYSMD4	22524
LYSMD4	22525
DNM1P46	22526
ADAMTS17	22527
SPATA41	22528
CERS3	22529
PRKXP1	22530
LINS1	22531
ASB7	22532
GCAWKR	22533
ALDH1A3	22534
LRRK1	22535
CHSY1	22536
SELENOS	22537
SNRPA1	22538
SNRPA1;PCSK6	22539
PCSK6	22540
SNRPCP18	22541
LINC02348	22542
TM2D3	22543
TARS3	22544
UBE2Q2P13	22545
DNM1P47	22546
DNM1P47;GOLGA8VP	22547
DNM1P47;GOLGA8VP;RN7SL209P	22548
OR4F6	22549
OR4F15	22550
OR4F14P	22551
OR4F13P	22552
OR4F28P	22553
WBP1LP5	22554
OR4F4	22555
OR4G2P	22556
OR4G6P	22557
FAM138E	22558
WASH3P	22559
DDX11L9	22560
RHBDF1	22561
NPRL3	22562
HBZ	22563
HBM	22564
HBM;HBZP1	22565
HBAP1	22566
HBA2	22567
HBA1	22568
HBQ1	22569
LUC7L	22570
C4orf46P1	22571
FAM234A	22572
FAM234A;RGS11	22573
RGS11	22574
ARHGDIG	22575
PDIA2	22576
AXIN1	22577
MRPL28	22578
PGAP6	22579
NME4	22580
NME4;DECR2	22581
DECR2	22582
RAB11FIP3	22583
LINC00235	22584
CAPN15	22585
CAPN15;MIR5587	22586
PRR35	22587
PIGQ	22588
RAB40C	22589
WFIKKN1	22590
METTL26	22591
MCRIP2	22592
WDR90	22593
RHOT2	22594
RHBDL1	22595
STUB1	22596
STUB1;JMJD8	22597
WDR24	22598
FBXL16	22599
METRN	22600
ANTKMT	22601
CCDC78	22602
HAGHL	22603
HAGHL;CIAO3	22604
CIAO3	22605
MSLN	22606
MSLNL	22607
RPUSD1	22608
CHTF18	22609
LMF1	22610
LMF1;CEROX1	22611
SOX8	22612
SSTR5	22613
C1QTNF8	22614
CACNA1H	22615
CACNA1H;TPSG1	22616
TPSG1	22617
TPSB2	22618
TPSAB1	22619
TPSD1	22620
PRSS29P	22621
TPSP2	22622
UBE2I	22623
RPS20P2	22624
BAIAP3	22625
TSR3	22626
GNPTG	22627
GNPTG;UNKL	22628
UNKL	22629
C16orf91	22630
PERCC1	22631
CCDC154	22632
CLCN7	22633
RPS3AP2	22634
PTX4	22635
TELO2	22636
IFT140	22637
IFT140;TMEM204	22638
CRAMP1	22639
JPT2	22640
MAPK8IP3	22641
NME3	22642
MRPS34;EME2	22643
EME2	22644
EME2;SPSB3	22645
SPSB3;NUBP2	22646
SPSB3	22647
SPSB3;IGFALS	22648
IGFALS	22649
HAGH	22650
FAHD1	22651
FAHD1;MEIOB	22652
MEIOB	22653
LINC00254	22654
LINC02124	22655
HS3ST6	22656
MSRB1	22657
RPL3L	22658
NDUFB10	22659
RPS2	22660
SNHG9	22661
RNF151	22662
TBL3	22663
TBL3;NOXO1	22664
NOXO1	22665
GFER	22666
SYNGR3	22667
ZNF598	22668
NPW	22669
SLC9A3R2	22670
NTHL1	22671
TSC2	22672
TSC2;PKD1	22673
PKD1	22674
RAB26	22675
SNHG19	22676
TRAF7	22677
TRAF7;CASKIN1	22678
CASKIN1	22679
MLST8	22680
BRICD5	22681
PGP	22682
E4F1	22683
DNASE1L2	22684
ECI1	22685
RNPS1	22686
MIR3677HG	22687
MIR4717	22688
ABCA3	22689
ABCA3;ABCA17P	22690
ABCA17P	22691
CCNF	22692
TEDC2	22693
NTN3	22694
TBC1D24	22695
ATP6V0C	22696
AMDHD2	22697
PDPK1	22698
PDPK2P	22699
KCTD5	22700
PRSS27	22701
SRRM2	22702
ELOB	22703
PRSS33	22704
SNORA3C	22705
PRSS41	22706
PRSS21	22707
ZG16B	22708
PRSS30P	22709
PRSS22	22710
FLYWCH2	22711
FLYWCH1	22712
KREMEN2	22713
PKMYT1;PAQR4	22714
PKMYT1	22715
GREP1	22716
CLDN9	22717
CLDN6	22718
CLDN6;TNFRSF12A	22719
TNFRSF12A	22720
HCFC1R1	22721
THOC6	22722
BICDL2	22723
MMP25	22724
IL32	22725
ZSCAN10	22726
ZNF205	22727
ZNF213	22728
CASP16P	22729
OR1F1	22730
OR1F2P	22731
ZNF200	22732
MEFV	22733
LINC00921	22734
LINC00921;ZNF263	22735
ZNF263	22736
ZNF263;TIGD7	22737
TIGD7	22738
ZNF75A	22739
OR2C1	22740
MTCO1P28	22741
MTND1P8	22742
ZSCAN32	22743
ZNF174	22744
ZNF597	22745
NAA60	22746
C16orf90	22747
CLUAP1	22748
NLRC3	22749
SLX4	22750
DNASE1	22751
DNASE1;TRAP1	22752
TRAP1	22753
CREBBP	22754
LINC02861	22755
ADCY9	22756
SRL	22757
LINC01569	22758
TFAP4	22759
GLIS2	22760
GLIS2;PAM16	22761
PAM16	22762
CORO7	22763
CORO7;VASN	22764
DNAJA3	22765
NMRAL1	22766
NMRAL1;HMOX2	22767
HMOX2	22768
CDIP1	22769
C16orf96	22770
UBALD1	22771
MGRN1	22772
MGRN1;RN7SL850P	22773
NUDT16L1	22774
ANKS3	22775
DNAAF8	22776
DNAAF8;ZNF500	22777
ZNF500	22778
SEPTIN12	22779
SMIM22	22780
ROGDI	22781
GLYR1	22782
GLYR1;UBN1	22783
UBN1	22784
PPL	22785
PPL;SEC14L5	22786
SEC14L5	22787
NAGPA	22788
NAGPA;ALG1	22789
ALG1	22790
ALG1;C16orf89	22791
ALG1;EEF2KMT	22792
EEF2KMT	22793
ENPP7P14	22794
LINC02164	22795
RBFOX1	22796
RBFOX1;LINC01570	22797
LINC02152	22798
TMEM114	22799
METTL22	22800
ABAT	22801
ABAT;TMEM186	22802
TMEM186	22803
TMEM186;PMM2	22804
PMM2	22805
PMM2;CARHSP1	22806
CARHSP1	22807
LITAFD	22808
USP7	22809
C16orf72	22810
RPL21P119	22811
LINC02177	22812
LINC01177	22813
LINC01195	22814
RNA5SP403	22815
RNA5SP404	22816
GRIN2A	22817
GRIN2A;IMPDH1P11	22818
RN7SL493P	22819
ATF7IP2	22820
LINC01290	22821
EMP2	22822
TEKT5	22823
MTCYBP33	22824
MTND5P33	22825
MTND4P34	22826
MTND4LP24	22827
MTCO3P24	22828
MTATP6P24	22829
NUBP1	22830
NUBP1;TVP23A	22831
TVP23A	22832
CIITA	22833
CIITA;DEXI	22834
CLEC16A	22835
HNRNPCP4	22836
RMI2	22837
RMI2;PRM3	22838
RMI2;PRM1	22839
LITAF	22840
SNN	22841
TXNDC11	22842
ZC3H7A	22843
BCAR4	22844
RSL1D1	22845
GSPT1	22846
NPIPB2	22847
NPIPB2;TNFRSF17	22848
SNX29	22849
CPPED1	22850
RPL35AP34	22851
SHISA9	22852
TMF1P1	22853
ERCC4	22854
LINC02185	22855
LINC02186	22856
MRTFB	22857
MIR193BHG	22858
MIR193BHG;MIR193B	22859
LINC02130	22860
PARN	22861
BFAR	22862
PLA2G10	22863
NPIPA3	22864
NPIPA2	22865
ABCC6P2	22866
NOMO1	22867
PKD1P3	22868
PKD1P3;NPIPA1	22869
NPIPA1	22870
PDXDC1	22871
PDXDC1;NTAN1	22872
PDXDC1;RRN3	22873
PDXDC1;NPIPP1	22874
PDXDC1;PKD1P6	22875
PKD1P6	22876
NPIPA5	22877
MPV17L	22878
BMERB1	22879
BMERB1;MARF1	22880
MARF1	22881
NDE1	22882
NDE1;MYH11	22883
MYH11	22884
CEP20	22885
RPL15P20	22886
ABCC1	22887
ABCC6	22888
NOMO3	22889
PKD1P1	22890
PKD1P2	22891
NPIPA7	22892
TCERG1P2	22893
XYLT1	22894
RPL7P47	22895
NPIPA8	22896
NPIPA8;PKD1P4	22897
PKD1P4	22898
NPIPA9	22899
PKD1P5	22900
NOMO2	22901
ABCC6P1	22902
RPS15A	22903
ARL6IP1	22904
SMG1	22905
TMC7	22906
COQ7	22907
ITPRIPL2	22908
SYT17	22909
CLEC19A	22910
LINC02858	22911
TMC5	22912
GDE1	22913
CCP110	22914
VPS35L	22915
VPS35L;KNOP1	22916
KNOP1	22917
IQCK	22918
IQCK;GPRC5B	22919
GPRC5B	22920
GPR139	22921
SNRPEP3	22922
GP2	22923
UMOD	22924
PDILT	22925
ACSM5	22926
ACSM2A	22927
ACSM2B	22928
ACSM5P1	22929
ACSM3	22930
ACSM3;ACSM1	22931
ACSM3;THUMPD1	22932
ACSM3;ERI2	22933
ERI2	22934
ERI2;REXO5	22935
ERI2;DCUN1D3	22936
LYRM1	22937
DNAH3	22938
LDAF1	22939
ZP2	22940
ANKS4B	22941
ANKS4B;CRYM	22942
CRYM	22943
SNX29P1	22944
NPIPB3	22945
NPIPB3;SMG1P3	22946
SMG1P3	22947
SMG1P3;SLC7A5P2	22948
METTL9	22949
METTL9;IGSF6	22950
OTOA	22951
RRN3P1	22952
NPIPB4	22953
NPIPB4;SMG1P4	22954
SMG1P4	22955
ABCA3P1	22956
UQCRC2	22957
PDZD9	22958
MOSMO	22959
VWA3A	22960
SDR42E2	22961
EEF2K	22962
POLR3E	22963
CDR2	22964
CDR2;MFSD13B	22965
SMG1P1	22966
SMG1P1;NPIPB5	22967
NPIPB5	22968
OTOAP1	22969
LINC02890	22970
HS3ST2	22971
USP31	22972
SCNN1G	22973
SCNN1B	22974
COG7	22975
COG7;RN7SKP23	22976
GGA2	22977
EARS2	22978
UBFD1	22979
NDUFAB1	22980
PALB2	22981
DCTN5	22982
PLK1	22983
ERN2	22984
CHP2	22985
PRKCB	22986
LINC02194	22987
CACNG3	22988
RBBP6	22989
TNRC6A	22990
TNRC6A;LINC01567	22991
SLC5A11	22992
ARHGAP17	22993
LINC02175	22994
LCMT1	22995
RN7SL557P	22996
AQP8	22997
ZKSCAN2	22998
LINC02191	22999
CYCSP39	23000
HS3ST4	23001
HS3ST4;HMGN2P3	23002
LINC02195	23003
C16orf82	23004
EEF1A1P38	23005
LINC02129	23006
KDM8	23007
NSMCE1	23008
IL4R	23009
IL21R	23010
GTF3C1	23011
KATNIP	23012
GSG1L	23013
XPO6	23014
GAPDHP35	23015
SBK1	23016
NPIPB6	23017
EIF3CL	23018
CDC37P2	23019
NPIPB7	23020
CLN3	23021
CLN3;APOBR	23022
IL27	23023
NUPR1	23024
SGF29	23025
SULT1A2	23026
SULT1A1	23027
NPIPB8	23028
EIF3C	23029
NPIPB9	23030
ATXN2L	23031
TUFM	23032
SH2B1	23033
ATP2A1	23034
RABEP2	23035
RABEP2;CD19	23036
CD19	23037
NFATC2IP	23038
SPNS1	23039
LAT	23040
NPIPB10P	23041
RRN3P2	23042
SNX29P2	23043
NPIPB11	23044
SMG1P6	23045
BOLA2	23046
SLX1B	23047
SULT1A4	23048
NPIPB12	23049
SMG1P2	23050
SLC7A5P1	23051
CA5AP1	23052
SPN	23053
SPN;QPRT	23054
QPRT	23055
RN7SKP127	23056
C16orf54	23057
ZG16	23058
KIF22	23059
MAZ	23060
PRRT2	23061
PAGR1	23062
PAGR1;MVP	23063
MVP	23064
CDIPT	23065
CDIPTOSP	23066
SEZ6L2	23067
ASPHD1;KCTD13	23068
KCTD13	23069
TMEM219	23070
TAOK2	23071
HIRIP3	23072
HIRIP3;INO80E	23073
INO80E	23074
DOC2A	23075
C16orf92	23076
C16orf92;TLCD3B	23077
TLCD3B	23078
